onset_type,ref_onset_time,live_onset_time,adjustment_ms,ref_pitch_hz,live_pitch_hz,pitch,pitch_similarity,is_matched
correct,39.381,39.428,-0.0,261.1,261.0,261.1,0.999,True
correct,39.474,39.52,-0.0,263.4,266.9,263.4,0.891,True
correct,39.567,39.613,-0.0,261.1,219.3,261.1,0.0,True
correct,39.66,39.706,-0.0,219.6,293.0,219.6,0.0,True
correct,39.753,39.799,-0.0,293.2,300.6,293.2,0.806,True
correct,39.846,39.892,-0.0,293.2,293.0,293.2,0.992,True
correct,39.938,39.985,-0.0,298.3,155.1,298.3,0.0,True
correct,40.031,40.078,-0.0,154.7,293.2,154.7,0.0,True
correct,40.124,40.171,-0.0,293.1,292.8,293.1,0.993,True
correct,40.217,40.264,-0.0,299.7,293.6,299.7,0.836,True
late,40.31,40.38,-0.1,293.3,,293.3,0.0,True
early,40.496,40.449,0.0,261.1,260.8,261.1,0.99,True
correct,40.589,40.565,0.0,261.3,261.8,261.3,0.983,True
correct,40.681,40.658,0.0,269.4,260.4,269.4,0.747,True
correct,40.798,40.751,0.0,164.3,164.2,164.3,0.996,True
correct,40.867,40.844,0.0,260.8,261.1,260.8,0.989,True
correct,41.146,41.099,0.0,207.1,206.3,207.1,0.967,True
correct,41.262,41.216,0.0,247.1,247.0,247.1,0.999,True
correct,41.355,41.308,0.0,247.1,245.5,247.1,0.946,True
correct,41.448,41.401,0.0,247.1,247.2,247.1,0.995,True
correct,41.541,41.494,0.0,164.3,164.1,164.3,0.991,True
correct,41.633,41.587,0.0,246.8,246.6,246.8,0.996,True
correct,41.726,41.68,0.0,246.1,247.0,246.1,0.967,True
correct,41.819,41.773,0.0,246.0,246.9,246.0,0.966,True
correct,41.912,41.866,0.0,207.0,207.2,207.0,0.992,True
correct,42.005,41.959,0.0,247.0,247.0,247.0,0.999,True
correct,42.098,42.051,0.0,247.0,243.8,247.0,0.893,True
correct,42.191,42.144,0.0,247.0,247.4,247.0,0.984,True
correct,42.284,42.237,0.0,164.3,163.9,164.3,0.981,True
correct,42.377,42.33,0.0,247.0,246.4,247.0,0.981,True
correct,42.469,42.423,0.0,245.3,247.0,245.3,0.943,True
correct,42.562,42.516,0.0,245.2,246.7,245.2,0.949,True
correct,42.655,42.632,0.0,241.0,,241.0,0.0,True
correct,42.748,42.702,0.0,246.6,246.9,246.6,0.988,True
correct,42.841,42.818,0.0,246.8,247.1,246.8,0.991,True
correct,42.934,42.911,0.0,246.8,247.1,246.8,0.99,True
correct,43.027,43.003,0.0,164.2,164.2,164.2,0.998,True
correct,43.12,43.096,0.0,246.9,246.8,246.9,0.997,True
correct,43.212,43.189,0.0,244.8,247.0,244.8,0.925,True
correct,43.305,43.282,0.0,244.8,246.3,244.8,0.95,True
correct,43.421,43.375,0.0,207.3,207.1,207.3,0.994,True
correct,43.514,43.468,0.0,246.9,247.1,246.9,0.995,True
correct,43.607,43.561,0.0,246.5,247.0,246.5,0.982,True
correct,43.7,43.654,0.0,246.5,247.0,246.5,0.979,True
correct,43.793,43.746,0.0,164.3,164.1,164.3,0.993,True
correct,43.886,43.839,0.0,247.1,246.7,247.1,0.988,True
correct,43.979,43.932,0.0,247.0,247.2,247.0,0.995,True
correct,44.072,44.025,0.0,247.0,245.2,247.0,0.939,True
correct,44.164,44.118,0.0,207.1,207.0,207.1,0.996,True
correct,44.257,44.211,0.0,246.6,247.0,246.6,0.987,True
correct,44.35,44.304,0.0,245.9,246.9,245.9,0.966,True
correct,44.443,44.397,0.0,245.9,247.0,245.9,0.96,True
correct,44.536,44.49,0.0,164.3,164.3,164.3,1.0,True
correct,44.629,44.582,0.0,247.0,246.5,247.0,0.983,True
correct,44.722,44.675,0.0,247.0,247.4,247.0,0.984,True
correct,44.815,44.768,0.0,246.9,243.4,246.9,0.882,True
correct,44.907,44.861,0.0,236.8,239.8,236.8,0.897,True
correct,45.279,45.233,0.0,164.1,164.3,164.1,0.988,True
correct,45.651,45.604,0.0,219.6,219.0,219.6,0.976,True
correct,46.022,45.976,0.0,276.7,277.3,276.7,0.983,True
correct,46.394,46.37,0.0,329.7,329.6,329.7,0.998,True
correct,46.765,46.742,0.0,439.4,440.2,439.4,0.984,True
correct,47.16,47.113,0.0,276.7,272.7,276.7,0.882,True
correct,47.253,47.206,0.0,658.8,659.4,658.8,0.993,True
correct,49.412,49.366,0.0,219.5,219.6,219.5,0.996,True
